"Dados_demograficos:DATE2","Dados_demograficos:codigo_paciente","Dados_demograficos:coordenadas_IDS:Latitude","Dados_demograficos:coordenadas_IDS:Longitude","WHOTA:coordenadas_IDS:Altitude","WHOTA:coordenadas_IDS:Accuracy","WHOTA:provincia_colheita","WHOTA:dist_colheita","WHOTA:LO_COLHEITA","WHOTA:ptdcol","WHOTA:tipmast","WHOTA:teccol","WHOTA:tembie","WHOTA:temag","WHOTA:humreab","WHOTA:ph","WHOTA:Turbidez","WHOTA:condelec","WHOTA:conamon","WHOTA:conortf","WHOTA:oxigenio","WHOTA:descfras","WHOTA:consdtr","WHOTA:nota12","WHOTA:SARS_COV_2","WHOTA:Influenza","WHOTA:Poliovirus","WHOTA:Colera","WHOTA:Febre_tifoide","WHOTA:Outros","WHOTA:Outros_other","WHOTA:TEC_RES_COLHEITA","WHOTA:Observacao","meta:instanceID"
"01/06/2026","IDSW100467",-25.9177293,32.5383307,27,4.916,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","28",8,68,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:bf8a229b-5243-4549-8425-21ec9d127aae"
"01/06/2026","IDSW100468",-25.9177615,32.5382997,27.2000007629,4.94,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","28",8,68,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:8491d559-4f06-41ef-bc06-47fff0ccab78"
"01/06/2026","IDSW100469",-25.9177161,32.538303,27.2000007629,4.933,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","28",8,68,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa","","uuid:44ae00b7-058b-42fa-ab04-48a0dd2461cb"
"01/06/2026","IDSW100470",-25.9177311,32.5382971,27,4.983,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","28",8,68,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:cfea8ab3-1616-4e25-842b-87749cfbbf3a"
"01/06/2026","IDSW100471",-25.9177571,32.538289,27,4.933,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","28",8,68,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:428b5e4c-0b96-4151-98e1-f9acfbb712ef"
"01/06/2026","IDSW100473",-25.9183666,32.5392067,27,4.9,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","28",8,68,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:35b512b2-c06a-44f6-9cf9-88edacd27a42"
"01/06/2026","IDSW100474",-25.9838175,32.591913,14.3,4.95,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","29",8,66,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa","","uuid:77403e0d-e24e-4111-a68c-2bc767c367ee"
"01/06/2026","IDSW100475",-25.9838489,32.5920069,14.4,4.966,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","29",8,66,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:07b6e3b4-262d-4d1f-927c-118261627148"
"01/06/2026","IDSW100476",-25.983879,32.5919651,14.2,4.8,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","29",8,66,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:05da5785-5154-4124-8ade-cd29f2947aa7"
"01/06/2026","IDSW100477",-25.9650658,32.6022482,-3.6,4.74,"Maputo Cidade","khampfumo","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","29",8,66,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa","","uuid:459d5ffe-0ba3-4256-b11c-eae57e395aec"
"01/13/2026","IDSWQ00106",-17.8796679,36.8816907,-7.1,4.785,"Zambezia","quelimane","E_frente_Autor_Tributaria","Emissario_EM","Aguas_residuais","Grag_sample","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:6a268b56-8569-4265-9ec6-85a989220397"
"01/13/2026","IDSWQ00102",-17.8796861,36.8816646,-7.2,4.383,"Zambezia","quelimane","E_frente_Autor_Tributaria","Emissario_EM","Aguas_residuais","Moore_swab","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:6fcf8da4-12d2-4d6a-bc66-f02deeac51c4"
"01/13/2026","IDSWQ00105",-17.8809256,36.8835879,-18.1,4.671,"Zambezia","quelimane","Piscina_Municipal","Emissario_EM","Aguas_residuais","Grag_sample","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:cf8a6e16-daf2-4898-96bf-eba201b91f9e"
"01/13/2026","IDSWQ00101",-17.8809285,36.8835143,-17.4,4.683,"Zambezia","quelimane","Piscina_Municipal","Emissario_EM","Aguas_residuais","Moore_swab","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:d1d29413-e07e-4ed9-8412-5d88be585d28"
"01/13/2026","IDSWQ00104",-17.8820064,36.8851376,4.9,4.766,"Zambezia","quelimane","REFEBA","Emissario_EM","Aguas_residuais","Grag_sample","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:2935ca1d-f83b-48b2-9a2d-920d2453bb69"
"01/13/2026","IDSWQ00100",-17.882005,36.8851173,7.7,3.916,"Zambezia","quelimane","REFEBA","Emissario_EM","Aguas_residuais","Moore_swab","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:016dc34d-9fbf-46f2-963a-92368cee44b9"
"01/07/2026","IDSWQ00094",-17.8796717,36.8815783,-15.9,4.2,"Zambezia","quelimane","E_frente_Autor_Tributaria","Emissario_EM","Aguas_residuais","Moore_swab","33",8,60,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:2e68b372-fb63-4228-a56b-83ca998f9d2b"
"01/07/2026","IDSWQ00098",-17.8796829,36.8816166,-14.3,4.6,"Zambezia","quelimane","E_frente_Autor_Tributaria","Emissario_EM","Aguas_residuais","Grag_sample","33",8,60,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:eb6736ad-975c-43d6-876b-e1de4a2a9271"
"01/13/2026","IDSWQ00103",-17.8836203,36.8874272,-5.3,4.171,"Zambezia","quelimane","BRIZA","Emissario_EM","Aguas_residuais","Grag_sample","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:d08df6c0-4f5b-427a-ab3a-1cd2a9766fa4"
"01/13/2026","IDSWQ00099",-17.8835895,36.8872944,-17.2,4.916,"Zambezia","quelimane","BRIZA","Emissario_EM","Aguas_residuais","Moore_swab","24",8,38,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC,VPC","","uuid:befe714e-7927-424f-828d-eece213435f4"
"01/07/2026","IDSWQ00097",-17.8811233,36.8836267,-1.3,4.8,"Zambezia","quelimane","Piscina_Municipal","Emissario_EM","Aguas_residuais","Grag_sample","33",8,60,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:851af513-4b4b-4eb6-86a3-0e61fad5dad3"
"01/07/2026","IDSWQ00093",-17.8809116,36.8835963,-1.7,4.683,"Zambezia","quelimane","Piscina_Municipal","Emissario_EM","Aguas_residuais","Moore_swab","33",8,60,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:4f62011d-c07b-4895-8f75-7615a8b35d29"
"01/07/2026","IDSWQ00096",-17.8820637,36.8850855,-1.7,4.383,"Zambezia","quelimane","REFEBA","Emissario_EM","Aguas_residuais","Grag_sample","33",8,60,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:b03fd7f4-5a04-424a-82d2-3fad099c784a"
"01/07/2026","IDSWQ00092",-17.8820338,36.8851826,0.4,3.914,"Zambezia","quelimane","REFEBA","Emissario_EM","Aguas_residuais","Moore_swab","33",8,60,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:836d894a-8ddb-4aca-9ab5-f54af26d1af8"
"01/07/2026","IDSWQ00095",-17.8835884,36.8873435,-6.7,4.9,"Zambezia","quelimane","BRIZA","Emissario_EM","Aguas_residuais","Grag_sample","33",8,60,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:4146195d-2e8f-4742-85b4-40bb6a11862a"
"01/07/2026","IDSWQ00091",-17.8836184,36.8872819,-13.1,4.5,"Zambezia","quelimane","BRIZA","Emissario_EM","Aguas_residuais","Moore_swab","33",8,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDS JC","","uuid:86396e2e-de98-41ba-9430-b75890e55707"
"01/14/2026","IDSWT00180",-16.1546298,33.5886578,97.7,4.84,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Grag_sample","32",40,75,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","Banquile Balata","","uuid:97ded35c-4dfe-4f6c-867e-351621cda7a8"
"01/14/2026","IDSWT00181",-16.1560279,33.5903644,125.1999969482,4.583,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Moore_swab","32",40,75,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","Banquile Balata","","uuid:25ad234e-8e3c-4441-9fef-ea2db024ff3e"
"01/14/2026","IDSWT00182",-16.1560819,33.5903533,125.1999969482,5,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Grag_sample","32",40,75,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","Banquile Balata","","uuid:8c2b864b-b885-470f-ad13-290e4e17bc78"
"01/14/2026","IDSWT00183",-16.1579028,33.5922498,125.1999969482,4.583,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","32",40,75,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","Banquile Balata","","uuid:520ec85c-545c-4416-93d2-36e8f077fb11"
"01/14/2026","IDSWT00184",-16.1579184,33.5922289,125.1999969482,4.85,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","32",40,75,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","Banquile Balata","","uuid:9f9bf455-c9a4-4e18-b37a-c2ac7bf680a9"
"01/14/2026","IDSWT00185",-16.1637467,33.5981383,125.1999969482,4.233,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","32",40,75,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","Banquile Balata","","uuid:a9baa7ae-8c12-40d0-8dfb-d921067345f5"
"01/14/2026","IDSWT00186",-16.1637783,33.5981883,125.1999969482,3.9,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","32",40,75,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Nao","Nao","Nao","","","Banquile Balata","","uuid:fee354a9-e02a-4267-afc2-fbb27643ba27"
"01/13/2026","IDSW100478",-25.9837933,32.5919424,21.1,4.5,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","27",8,91,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:fdcc4aa8-956c-4fd4-89d8-e21ccc9ad2a7"
"01/13/2026","IDSW100479",-25.9837674,32.5919529,17.7,3.95,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","27",8,91,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:badac311-8e2c-4c0c-942c-bfb57613b273"
"01/13/2026","IDSW100480",-25.9837783,32.59197,17.8,3.7,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","27",8,91,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:e9c1e82f-a786-4c8a-8aea-cf054f31768a"
"01/13/2026","IDSW100482",-25.9179182,32.5381217,17.2,3.5,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:dd493167-49b6-478f-a113-b1de0e3a643b"
"01/13/2026","IDSW100484",-25.9179419,32.5381277,18.2,3.6,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:f2718373-7238-40b9-a2a0-9539ee08bf8c"
"01/13/2026","IDSW100483",-25.9179225,32.538124,17.6,3.75,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:d04e6ad3-81dd-401d-9573-0f17d9f7e467"
"01/13/2026","IDSW100485",-25.917915,32.5381267,18.5,3.8,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","25",8,95,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:d4e8f1d7-e580-48dc-a724-9ed6601fb8bc"
"01/13/2026","IDSW100486",-25.9179159,32.5381332,18.5,4.1,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:011c7b04-eacb-4285-a1dd-dd129578ea23"
"01/13/2026","IDSW100487",-25.9178913,32.5381569,19.5,3.7,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:e7b9d5b4-df76-4c38-b442-9d4ad1abf924"
"01/13/2026","IDSW100488",-25.9179007,32.5381539,19.4,2.3,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:56fdc6cc-81ad-497d-a336-7eb6c7131101"
"01/13/2026","IDSW100489",-25.9178114,32.5380397,64.1,4.74,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:b55f68c5-2914-482f-9b50-c65a7e8dc30b"
"01/13/2026","IDSW100481",-25.9179041,32.5381255,16.5,3.733,"Maputo_provincia","matola","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","25",8,93,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:6d9e7f9b-667b-44ca-80e9-44af57c95667"
"01/20/2026","IDSW100490",-25.9651704,32.6022663,44.5,5,"Maputo Cidade","khampfumo","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","23",8,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:089aaf71-dcd9-48bc-ab83-a881305de41f"
"01/20/2026","IDSW100491",-25.9837972,32.5920727,11.8,4.62,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","23",8,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:d769d041-a25e-43aa-b5f5-5f9ed2b55f90"
"01/20/2026","IDSW100492",-25.9837981,32.5921077,13.8,4.333,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","23",8,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:a6151c83-3039-4cca-a108-f83b2b7f946a"
"01/20/2026","IDSW100493",-25.9839033,32.5919745,11.5,4.883,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","23",8,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:831e4e13-a696-46df-aa70-3b4bd5ae34c2"
"01/20/2026","IDSW100494",-25.9178256,32.5383094,-11,4.666,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:0b758947-320e-4020-a50b-0078747c1e50"
"01/20/2026","IDSW100495",-25.9178025,32.5382104,8.5,4.55,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:859c72e7-e9d2-4665-8d08-32d74fc14fbc"
"01/20/2026","IDSW100496",-25.9177741,32.5382265,8.7,3.85,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:7250cbe2-5936-40c4-8cdb-141f822aa579"
"01/20/2026","IDSW100497",-25.9184751,32.5392281,28.4,4.5,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:88dbe9a0-7db2-40f6-bf50-31f9f7b7fc97"
"01/20/2026","IDSW100498",-25.9183762,32.5392513,17.8,4.4,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:3bdd0256-d81e-4a43-8cf8-d8b7f3a4285e"
"01/20/2026","IDSW100499",-25.9183998,32.5392325,17,4.65,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","","","uuid:8ec2ab02-2b04-4bcd-97da-53a7dbc3b4c3"
"01/20/2026","IDSW100500",-25.9182984,32.5388959,16.9,4.55,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:990e9957-6f52-461c-892d-54a186b15ca7"
"01/20/2026","IDSW100501",-25.918267,32.5389601,17.2,4.725,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:08f4d138-8b80-458d-aeb8-0f2c29f7e605"
"01/20/2026","IDSW100502",-25.9182915,32.5389356,19.3,4.4,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","25",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:654a350b-b3b1-480e-a7b1-3bd85ad0ce18"
"01/20/2026","IDSWQ00111",-17.8835996,36.8872725,-2.7000002861,3.566,"Zambezia","quelimane","BRIZA","Emissario_EM","Aguas_residuais","Grag_sample","32",8,79,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:0bb3dbbf-753e-4cc7-8de7-87ee5d79d63f"
"01/20/2026","IDSWQ00107",-17.8834898,36.8872316,-2.7000002861,3.733,"Zambezia","quelimane","BRIZA","Emissario_EM","Aguas_residuais","Moore_swab","32",8,79,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","Sem amostra devido a vadalização darmafilha.","uuid:0439d6de-52dd-4cb9-931f-70d709a7e7d1"
"01/20/2026","IDSWQ00108",-17.881921,36.8851282,-2.1000001431,4.885,"Zambezia","quelimane","REFEBA","Emissario_EM","Aguas_residuais","Moore_swab","32",8,79,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:e6369167-96be-432b-811c-f71f43751f24"
"01/20/2026","IDSWQ00109",-17.8808286,36.8836051,-2.2000000477,3.371,"Zambezia","quelimane","Piscina_Municipal","Emissario_EM","Aguas_residuais","Moore_swab","30",8,78,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:d4b57765-93a3-4d6e-acbe-1112e3ae2186"
"01/20/2026","IDSWQ00110",-17.879541,36.8815684,-2.0000002384,4,"Zambezia","quelimane","E_frente_Autor_Tributaria","Emissario_EM","Aguas_residuais","Moore_swab","30",8,78,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:37fb72a6-969f-4672-947b-06bb7ef33ba6"
"01/20/2026","IDSWQ00112",-17.8819143,36.8851263,-2.1000001431,3.6,"Zambezia","quelimane","REFEBA","Emissario_EM","Aguas_residuais","Grag_sample","32",8,79,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:0b9fd109-98c3-471b-b733-3d46ab8ed37a"
"01/20/2026","IDSWQ00113",-17.8808268,36.8835795,-2.2000000477,2.325,"Zambezia","quelimane","Piscina_Municipal","Emissario_EM","Aguas_residuais","Grag_sample","31",8,79,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:27fff770-3684-4e55-865c-153001ce23ba"
"01/20/2026","IDSWQ00114",-17.8795439,36.8815676,-2.0000002384,4,"Zambezia","quelimane","E_frente_Autor_Tributaria","Emissario_EM","Aguas_residuais","Grag_sample","30",8,78,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","IDSJC","","uuid:b14cee34-6f61-4f45-8a71-20e439d22506"
"01/27/2026","IDSW100503",-25.9650898,32.6022837,26,4.966,"Maputo Cidade","khampfumo","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","28",8,69,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:5da5cb12-cadc-4c85-8d26-d46cadf7afad"
"01/27/2026","IDSW100504",-25.9838013,32.5919301,26,4.86,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","28",9,69,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Nao","","","Delfa e INOCÊNCIO","","uuid:bc103392-ff3c-4971-bfc2-6bdd93fc6b1f"
"01/27/2026","IDSW100505",-25.9837613,32.5919304,26,4.9,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","28",8,69,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:0583367e-e89b-4869-bb1e-d75e28f9ebaf"
"01/27/2026","IDSW100506",-25.9837992,32.5919989,26,5,"Maputo Cidade","khampfumo","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","28",8,69,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:c59731ee-8412-480c-b03e-2fc79cf9c082"
"01/27/2026","IDSW100507",-25.9176482,32.53826,27,4.983,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","28",8,73,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:3f2a9f6f-01ba-4a0c-8747-b991090ff558"
"01/27/2026","IDSW100508",-25.9176778,32.5383044,27.1000003815,4.966,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","28",8,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:fc42f6fd-374b-4727-a486-4957833927f5"
"01/27/2026","IDSW100509",-25.9178006,32.5383979,27,5,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","28",8,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:0a606b47-68a9-4768-9096-3144e41ecc7a"
"01/27/2026","IDSW100510",-25.9184139,32.5393057,27,4.95,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","28",8,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Delfa e INOCÊNCIO","","uuid:95bb49ad-2ff5-4b3c-a2b1-657de94bbe35"
"01/27/2026","IDSW100511",-25.9180167,32.5385079,27,5,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","28",8,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:e1c906ac-e740-4ba6-88f9-7f762a3129c0"
"01/27/2026","IDSW100512",-25.9184384,32.5392697,27,4.96,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","28",8,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","Delfa e INOCÊNCIO","","uuid:c6ecfb31-fbf3-4661-98f1-8e182e5ab6a5"
